index,timestamp,label,duration,id,objectType,segmentLocation
133,11234.66754013501,Experiment Started,0.0,,,
134,11234.66957718335,Spawning,0.0,1,Obstacle,
237,11236.189779820068,Spawning,0.0,2,Obstacle,
265,11236.67705398999,Looking At,0.0,2,Obstacle,1
267,11236.691374363525,Looking At,0.0,2,Obstacle,1
269,11236.724409641845,Looking At,0.0,2,Obstacle,1
269,11236.733236851318,Looking At,0.0,2,Obstacle,1
270,11236.74671036206,Looking At,0.0,2,Obstacle,1
271,11236.759970249755,Looking At,0.0,2,Obstacle,1
273,11236.787367405517,Looking At,0.0,2,Obstacle,1
273,11236.796660008056,Looking At,0.0,2,Obstacle,1
274,11236.809576572998,Looking At,0.0,2,Obstacle,1
275,11236.821829380615,Looking At,0.0,2,Obstacle,1
276,11236.836599888427,Looking At,0.0,2,Obstacle,1
277,11236.846815647705,Looking At,0.0,2,Obstacle,1
278,11236.859938206298,Looking At,0.0,2,Obstacle,1
279,11236.880972447021,Looking At,0.0,2,Obstacle,1
280,11236.890524448974,Looking At,0.0,2,Obstacle,1
281,11236.910833897216,Looking At,0.0,2,Obstacle,1
282,11236.924284519775,Looking At,0.0,2,Obstacle,1
283,11236.936941685302,Looking At,0.0,2,Obstacle,1
284,11236.949881138427,Looking At,0.0,2,Obstacle,1
285,11236.963598789795,Looking At,0.0,2,Obstacle,1
286,11236.979879917724,Looking At,0.0,2,Obstacle,1
287,11236.991987766845,Looking At,0.0,2,Obstacle,1
288,11237.008246006591,Looking At,0.0,2,Obstacle,1
289,11237.017187656982,Looking At,0.0,2,Obstacle,1
290,11237.030745091064,Looking At,0.0,2,Obstacle,1
291,11237.046988072021,Looking At,0.0,2,Obstacle,1
292,11237.069922031982,Looking At,0.0,2,Obstacle,1
294,11237.089521946533,Looking At,0.0,2,Obstacle,1
294,11237.100370945556,Looking At,0.0,2,Obstacle,1
295,11237.113371433838,Looking At,0.0,2,Obstacle,1
296,11237.124380650146,Looking At,0.0,2,Obstacle,1
297,11237.138838352783,Looking At,0.0,2,Obstacle,1
298,11237.147764744384,Looking At,0.0,2,Obstacle,1
298,11237.154379429443,Looking At,0.0,2,Obstacle,1
299,11237.168608250244,Looking At,0.0,2,Obstacle,1
300,11237.184073032959,Looking At,0.0,2,Obstacle,1
300,11237.191404881103,Looking At,0.0,2,Obstacle,1
316,11237.420759739502,Looking At,0.0,2,Obstacle,1
317,11237.429625095947,Looking At,0.0,2,Obstacle,1
318,11237.45130020581,Looking At,0.0,2,Obstacle,1
319,11237.46458298169,Looking At,0.0,2,Obstacle,1
320,11237.474714817627,Looking At,0.0,2,Obstacle,1
321,11237.486433567627,Looking At,0.0,2,Obstacle,1
322,11237.511831822021,Looking At,0.0,2,Obstacle,1
323,11237.5227418562,Looking At,0.0,2,Obstacle,1
325,11237.541990818603,Looking At,0.0,2,Obstacle,1
335,11237.706411900146,Spawning,0.0,3,Obstacle,
338,11237.761091770752,Looking At,0.0,1,Obstacle,5
339,11237.778822483642,Looking At,0.0,1,Obstacle,5
340,11237.79195267163,Looking At,0.0,1,Obstacle,5
341,11237.803846897705,Looking At,0.0,1,Obstacle,5
342,11237.81468063794,Looking At,0.0,1,Obstacle,5
343,11237.82865768872,Looking At,0.0,1,Obstacle,5
344,11237.83714157544,Looking At,0.0,1,Obstacle,5
345,11237.85404831372,Looking At,0.0,1,Obstacle,5
346,11237.869238438232,Looking At,0.0,1,Obstacle,5
347,11237.878264011963,Looking At,0.0,1,Obstacle,5
347,11237.88531357251,Looking At,0.0,1,Obstacle,5
348,11237.917509617431,Looking At,0.0,1,Obstacle,5
349,11237.9407106062,Looking At,0.0,1,Obstacle,5
350,11237.950552525146,Looking At,0.0,1,Obstacle,5
351,11237.963133396728,Looking At,0.0,1,Obstacle,5
353,11237.99069839917,Looking At,0.0,1,Obstacle,5
353,11238.000372471435,Looking At,0.0,1,Obstacle,5
354,11238.020048679931,Looking At,0.0,1,Obstacle,5
355,11238.032644810302,Looking At,0.0,1,Obstacle,5
357,11238.058371128662,Looking At,0.0,1,Obstacle,5
362,11238.127287449463,Intercepted,0.0,1,Obstacle,
365,11238.180433811767,Looking At,0.0,1,Obstacle,5
366,11238.191732945068,Looking At,0.0,1,Obstacle,5
366,11238.206480564697,Looking At,0.0,1,Obstacle,5
367,11238.222036900146,Looking At,0.0,1,Obstacle,5
368,11238.235014500244,Looking At,0.0,1,Obstacle,5
369,11238.248724522216,Looking At,0.0,1,Obstacle,5
370,11238.258535923584,Looking At,0.0,1,Obstacle,5
371,11238.27038437329,Looking At,0.0,1,Obstacle,5
372,11238.291700901611,Looking At,0.0,1,Obstacle,5
373,11238.301344456298,Looking At,0.0,1,Obstacle,5
374,11238.325804295166,Looking At,0.0,1,Obstacle,5
375,11238.34306961499,Looking At,0.0,1,Obstacle,5
376,11238.352049412353,Looking At,0.0,1,Obstacle,5
377,11238.363966526611,Looking At,0.0,1,Obstacle,5
378,11238.381918491943,Looking At,0.0,1,Obstacle,5
379,11238.392866673095,Looking At,0.0,1,Obstacle,5
381,11238.408659519775,Looking At,0.0,1,Obstacle,5
381,11238.417212071045,Looking At,0.0,1,Obstacle,5
382,11238.42624527417,Looking At,0.0,1,Obstacle,5
383,11238.439367832763,Looking At,0.0,1,Obstacle,5
385,11238.469664158447,Looking At,0.0,1,Obstacle,5
389,11238.546904148681,Looking At,0.0,3,Obstacle,4
390,11238.55953079663,Looking At,0.0,3,Obstacle,4
391,11238.576139988525,Looking At,0.0,3,Obstacle,4
392,11238.58842331372,Looking At,0.0,3,Obstacle,4
411,11238.860746922119,Looking At,0.0,3,Obstacle,4
431,11239.210951389892,Spawning,0.0,4,Obstacle,
440,11239.354330601318,Looking At,0.0,3,Obstacle,4
441,11239.364080967529,Looking At,0.0,3,Obstacle,4
442,11239.383787693603,Looking At,0.0,3,Obstacle,4
444,11239.40799576245,Looking At,0.0,3,Obstacle,4
445,11239.419973911865,Looking At,0.0,3,Obstacle,4
446,11239.432417454345,Looking At,0.0,3,Obstacle,4
447,11239.446600498779,Looking At,0.0,3,Obstacle,4
448,11239.459967197998,Looking At,0.0,3,Obstacle,4
449,11239.488066258056,Looking At,0.0,3,Obstacle,4
450,11239.495947422607,Looking At,0.0,3,Obstacle,4
450,11239.512152256591,Looking At,0.0,3,Obstacle,4
451,11239.520704807861,Looking At,0.0,3,Obstacle,4
452,11239.538527073486,Looking At,0.0,3,Obstacle,4
453,11239.548361363037,Looking At,0.0,3,Obstacle,4
453,11239.554853977783,Looking At,0.0,3,Obstacle,4
454,11239.567617954834,Looking At,0.0,3,Obstacle,4
455,11239.584402622802,Looking At,0.0,3,Obstacle,4
455,11239.595243992431,Looking At,0.0,3,Obstacle,4
456,11239.61413437329,Looking At,0.0,3,Obstacle,4
457,11239.622587742431,Looking At,0.0,3,Obstacle,4
458,11239.634947361572,Looking At,0.0,3,Obstacle,4
459,11239.655050816162,Looking At,0.0,3,Obstacle,4
459,11239.661879124267,Looking At,0.0,3,Obstacle,4
460,11239.68444687329,Looking At,0.0,3,Obstacle,4
461,11239.690924229248,Looking At,0.0,3,Obstacle,4
461,11239.703054966552,Looking At,0.0,3,Obstacle,4
463,11239.741552891357,Looking At,0.0,3,Obstacle,4
463,11239.749754490478,Looking At,0.0,3,Obstacle,4
464,11239.761053623779,Looking At,0.0,3,Obstacle,4
464,11239.782721104248,Looking At,0.0,3,Obstacle,4
466,11239.798750462158,Looking At,0.0,3,Obstacle,4
468,11239.825430454834,Looking At,0.0,3,Obstacle,4
468,11239.832373203857,Looking At,0.0,3,Obstacle,4
469,11239.851996006591,Looking At,0.0,3,Obstacle,4
470,11239.863966526611,Looking At,0.0,3,Obstacle,4
471,11239.880285801513,Looking At,0.0,3,Obstacle,4
472,11239.889616551025,Looking At,0.0,3,Obstacle,4
474,11239.913946690185,Looking At,0.0,3,Obstacle,4
474,11239.923712315185,Looking At,0.0,3,Obstacle,4
475,11239.935919346435,Looking At,0.0,3,Obstacle,4
476,11239.949957432373,Looking At,0.0,3,Obstacle,4
478,11239.966078343017,Looking At,0.0,3,Obstacle,4
478,11239.977453770263,Looking At,0.0,3,Obstacle,4
479,11239.98704391919,Looking At,0.0,3,Obstacle,4
481,11240.018904270752,Looking At,0.0,3,Obstacle,4
482,11240.039625706298,Looking At,0.0,3,Obstacle,4
482,11240.048025669677,Looking At,0.0,3,Obstacle,4
483,11240.060965122802,Looking At,0.0,3,Obstacle,4
484,11240.07720810376,Looking At,0.0,3,Obstacle,4
485,11240.088087620361,Looking At,0.0,3,Obstacle,4
486,11240.099928440673,Looking At,0.0,3,Obstacle,4
487,11240.11472183667,Looking At,0.0,3,Obstacle,4
488,11240.12504440747,Looking At,0.0,3,Obstacle,4
489,11240.137693943603,Looking At,0.0,4,Obstacle,4
490,11240.153990330322,Looking At,0.0,4,Obstacle,4
491,11240.161894383056,Looking At,0.0,4,Obstacle,4
493,11240.188681187255,Looking At,0.0,4,Obstacle,4
493,11240.19860702954,Looking At,0.0,4,Obstacle,4
495,11240.225004734619,Looking At,0.0,4,Obstacle,4
504,11240.357359470947,Looking At,0.0,4,Obstacle,4
505,11240.37268692456,Looking At,0.0,4,Obstacle,4
505,11240.385168614013,Looking At,0.0,4,Obstacle,4
506,11240.395994724853,Looking At,0.0,4,Obstacle,4
507,11240.415365757568,Looking At,0.0,4,Obstacle,4
508,11240.4288545271,Looking At,0.0,4,Obstacle,4
509,11240.444746555908,Looking At,0.0,4,Obstacle,4
510,11240.45749527417,Looking At,0.0,4,Obstacle,4
512,11240.488890232666,Looking At,0.0,3,Obstacle,4
513,11240.500860752685,Looking At,0.0,3,Obstacle,4
515,11240.530462803466,Looking At,0.0,3,Obstacle,4
515,11240.53991562329,Looking At,0.0,3,Obstacle,4
516,11240.549963535888,Looking At,0.0,3,Obstacle,4
517,11240.563253941162,Looking At,0.0,3,Obstacle,4
518,11240.58280044995,Looking At,0.0,3,Obstacle,4
519,11240.593206944091,Looking At,0.0,3,Obstacle,4
520,11240.615316929443,Looking At,0.0,3,Obstacle,4
521,11240.628622593505,Looking At,0.0,3,Obstacle,4
522,11240.643629612548,Looking At,0.0,3,Obstacle,4
522,11240.644041599853,Intercepted,0.0,3,Obstacle,
523,11240.655783238037,Looking At,0.0,3,Obstacle,4
524,11240.671064915283,Looking At,0.0,3,Obstacle,4
525,11240.681204380615,Looking At,0.0,3,Obstacle,4
526,11240.692534031494,Looking At,0.0,3,Obstacle,4
527,11240.71286636792,Looking At,0.0,3,Obstacle,4
528,11240.7237764021,Looking At,0.0,3,Obstacle,4
528,11240.725065769775,Spawning,0.0,5,Obstacle,
529,11240.746969761474,Looking At,0.0,3,Obstacle,4
531,11240.776457371338,Looking At,0.0,3,Obstacle,4
531,11240.787397923095,Looking At,0.0,3,Obstacle,4
532,11240.79774338208,Looking At,0.0,3,Obstacle,4
533,11240.81978470288,Looking At,0.0,3,Obstacle,4
534,11240.83638626538,Looking At,0.0,3,Obstacle,4
535,11240.846678318603,Looking At,0.0,3,Obstacle,4
536,11240.860022129638,Looking At,0.0,3,Obstacle,4
537,11240.87692886792,Looking At,0.0,3,Obstacle,4
538,11240.889486851318,Looking At,0.0,3,Obstacle,4
539,11240.90410477124,Looking At,0.0,3,Obstacle,4
540,11240.921171726806,Looking At,0.0,3,Obstacle,4
541,11240.932447971923,Looking At,0.0,4,Obstacle,4
542,11240.951979221923,Looking At,0.0,4,Obstacle,4
543,11240.965323032959,Looking At,0.0,4,Obstacle,4
544,11240.9807496687,Looking At,0.0,4,Obstacle,4
545,11240.993170322998,Looking At,0.0,4,Obstacle,4
546,11241.007628025634,Looking At,0.0,4,Obstacle,4
547,11241.019056858642,Looking At,0.0,4,Obstacle,4
548,11241.034079136474,Looking At,0.0,4,Obstacle,4
550,11241.06126266919,Looking At,0.0,4,Obstacle,4
550,11241.071798863037,Looking At,0.0,4,Obstacle,4
551,11241.081213535888,Looking At,0.0,4,Obstacle,4
555,11241.138136448486,Intercepted,0.0,4,Obstacle,
557,11241.16890579663,Looking At,0.0,4,Obstacle,4
559,11241.194357456787,Looking At,0.0,4,Obstacle,4
560,11241.20796829663,Looking At,0.0,4,Obstacle,4
561,11241.224356236084,Looking At,0.0,4,Obstacle,4
563,11241.25315720044,Looking At,0.0,3,Obstacle,4
563,11241.261557163818,Looking At,0.0,3,Obstacle,4
564,11241.281515659912,Looking At,0.0,3,Obstacle,4
565,11241.294935764892,Looking At,0.0,3,Obstacle,4
566,11241.310057224853,Looking At,0.0,3,Obstacle,4
567,11241.319105686767,Looking At,0.0,3,Obstacle,4
568,11241.331083836181,Looking At,0.0,3,Obstacle,4
569,11241.352530064209,Looking At,0.0,3,Obstacle,4
570,11241.360838474853,Looking At,0.0,3,Obstacle,4
572,11241.393972935302,Looking At,0.0,3,Obstacle,4
572,11241.405508579834,Looking At,0.0,3,Obstacle,4
573,11241.415663303955,Looking At,0.0,3,Obstacle,4
574,11241.429434361084,Looking At,0.0,3,Obstacle,4
575,11241.446463169677,Looking At,0.0,3,Obstacle,4
576,11241.45488602124,Looking At,0.0,3,Obstacle,4
578,11241.48361069165,Looking At,0.0,3,Obstacle,4
579,11241.50509506665,Looking At,0.0,3,Obstacle,4
579,11241.513754429443,Looking At,0.0,3,Obstacle,4
580,11241.52780777417,Looking At,0.0,3,Obstacle,4
581,11241.54040390454,Looking At,0.0,3,Obstacle,4
582,11241.551680149658,Looking At,0.0,4,Obstacle,4
586,11241.616110386474,Looking At,0.0,5,Obstacle,3
586,11241.62585312329,Looking At,0.0,5,Obstacle,3
589,11241.669447483642,Looking At,0.0,5,Obstacle,3
590,11241.6897340437,Looking At,0.0,5,Obstacle,3
590,11241.697653355224,Looking At,0.0,5,Obstacle,3
591,11241.718466343505,Looking At,0.0,5,Obstacle,3
591,11241.726629795654,Looking At,0.0,5,Obstacle,3
592,11241.738791050537,Looking At,0.0,5,Obstacle,3
594,11241.76013046704,Looking At,0.0,5,Obstacle,3
594,11241.772322239502,Looking At,0.0,5,Obstacle,3
595,11241.780882420166,Looking At,0.0,5,Obstacle,3
596,11241.79471451245,Looking At,0.0,5,Obstacle,3
598,11241.8233857771,Looking At,0.0,5,Obstacle,3
598,11241.833746494873,Looking At,0.0,5,Obstacle,3
599,11241.85241562329,Looking At,0.0,5,Obstacle,3
600,11241.863989414795,Looking At,0.0,5,Obstacle,3
601,11241.884138645752,Looking At,0.0,5,Obstacle,3
602,11241.892668308838,Looking At,0.0,5,Obstacle,3
603,11241.910711826904,Looking At,0.0,5,Obstacle,3
604,11241.924070896728,Looking At,0.0,5,Obstacle,3
605,11241.935095371826,Looking At,0.0,5,Obstacle,3
606,11241.951223911865,Looking At,0.0,5,Obstacle,3
607,11241.966612400634,Looking At,0.0,5,Obstacle,3
608,11241.985273899658,Looking At,0.0,5,Obstacle,3
609,11241.99793869458,Looking At,0.0,5,Obstacle,3
610,11242.016043247802,Looking At,0.0,5,Obstacle,3
611,11242.02462631665,Looking At,0.0,5,Obstacle,3
612,11242.036299290283,Looking At,0.0,5,Obstacle,3
613,11242.060316624267,Looking At,0.0,5,Obstacle,3
613,11242.07166916333,Looking At,0.0,5,Obstacle,3
614,11242.081663670166,Looking At,0.0,5,Obstacle,3
615,11242.094397129638,Looking At,0.0,5,Obstacle,3
617,11242.122801365478,Looking At,0.0,5,Obstacle,3
617,11242.13189560376,Looking At,0.0,5,Obstacle,3
618,11242.152929844482,Looking At,0.0,5,Obstacle,3
619,11242.166449131591,Looking At,0.0,5,Obstacle,3
620,11242.185011448486,Looking At,0.0,5,Obstacle,3
621,11242.1964326521,Looking At,0.0,5,Obstacle,3
622,11242.21416336499,Looking At,0.0,5,Obstacle,3
623,11242.226294102295,Looking At,0.0,5,Obstacle,3
623,11242.227003635986,Spawning,0.0,6,Obstacle,
624,11242.241392674072,Looking At,0.0,5,Obstacle,3
625,11242.256414951904,Looking At,0.0,5,Obstacle,3
626,11242.272093357666,Looking At,0.0,5,Obstacle,3
627,11242.288542332275,Looking At,0.0,5,Obstacle,3
628,11242.300375523193,Looking At,0.0,5,Obstacle,3
629,11242.31848770581,Looking At,0.0,5,Obstacle,3
630,11242.327856602295,Looking At,0.0,5,Obstacle,3
631,11242.353125156982,Looking At,0.0,5,Obstacle,3
633,11242.380644383056,Looking At,0.0,5,Obstacle,3
633,11242.387686314209,Looking At,0.0,5,Obstacle,3
634,11242.39996201001,Looking At,0.0,5,Obstacle,3
635,11242.41947800122,Looking At,0.0,5,Obstacle,3
636,11242.437368931396,Looking At,0.0,5,Obstacle,3
637,11242.448401035888,Looking At,0.0,5,Obstacle,3
638,11242.463141026123,Looking At,0.0,5,Obstacle,3
639,11242.48255020581,Looking At,0.0,5,Obstacle,3
640,11242.492193760498,Looking At,0.0,5,Obstacle,3
641,11242.50315720044,Looking At,0.0,5,Obstacle,3
642,11242.527273716552,Looking At,0.0,5,Obstacle,3
643,11242.539312901123,Looking At,0.0,5,Obstacle,3
644,11242.553358616455,Looking At,0.0,5,Obstacle,3
645,11242.568113865478,Looking At,0.0,5,Obstacle,3
646,11242.5774293562,Looking At,0.0,5,Obstacle,3
652,11242.68170029126,Intercepted,0.0,5,Obstacle,
657,11242.74883133374,Looking At,0.0,5,Obstacle,3
658,11242.763380589111,Looking At,0.0,5,Obstacle,3
659,11242.778906406982,Looking At,0.0,5,Obstacle,3
660,11242.789465489013,Looking At,0.0,5,Obstacle,3
661,11242.80442673169,Looking At,0.0,5,Obstacle,3
668,11242.92942673169,Looking At,0.0,5,Obstacle,3
670,11242.962553562744,Looking At,0.0,6,Obstacle,2
671,11242.9827027937,Looking At,0.0,6,Obstacle,2
672,11242.990881504638,Looking At,0.0,6,Obstacle,2
680,11243.125067295654,Looking At,0.0,6,Obstacle,2
681,11243.133902134521,Looking At,0.0,6,Obstacle,2
682,11243.155928196533,Looking At,0.0,6,Obstacle,2
684,11243.185446323974,Looking At,0.0,6,Obstacle,2
684,11243.193022312744,Looking At,0.0,6,Obstacle,2
685,11243.211897434814,Looking At,0.0,6,Obstacle,2
685,11243.223249973877,Looking At,0.0,6,Obstacle,2
687,11243.241560520752,Looking At,0.0,6,Obstacle,2
687,11243.252020420654,Looking At,0.0,6,Obstacle,2
688,11243.259954990966,Looking At,0.0,6,Obstacle,2
690,11243.286055149658,Looking At,0.0,6,Obstacle,2
690,11243.296476902588,Looking At,0.0,6,Obstacle,2
697,11243.399832310302,Looking At,0.0,6,Obstacle,2
698,11243.414084019287,Looking At,0.0,6,Obstacle,2
699,11243.428419651611,Looking At,0.0,6,Obstacle,2
700,11243.444349827392,Looking At,0.0,6,Obstacle,2
701,11243.458746494873,Looking At,0.0,6,Obstacle,2
702,11243.473196568115,Looking At,0.0,6,Obstacle,2
703,11243.482473911865,Looking At,0.0,6,Obstacle,2
704,11243.496450962646,Looking At,0.0,6,Obstacle,2
705,11243.521086277588,Looking At,0.0,6,Obstacle,2
706,11243.529333653076,Looking At,0.0,6,Obstacle,2
707,11243.553106846435,Looking At,0.0,6,Obstacle,2
708,11243.567953648193,Looking At,0.0,6,Obstacle,2
709,11243.582274021728,Looking At,0.0,6,Obstacle,2
710,11243.596144260986,Looking At,0.0,6,Obstacle,2
712,11243.6237474104,Looking At,0.0,6,Obstacle,2
712,11243.63302475415,Looking At,0.0,6,Obstacle,2
713,11243.648619236572,Looking At,0.0,6,Obstacle,2
715,11243.664503635986,Looking At,0.0,6,Obstacle,2
715,11243.675489964111,Looking At,0.0,6,Obstacle,2
716,11243.683981480224,Looking At,0.0,6,Obstacle,2
716,11243.69382339917,Looking At,0.0,6,Obstacle,2
718,11243.726736607177,Looking At,0.0,6,Obstacle,2
718,11243.727202000244,Intercepted,0.0,6,Obstacle,
719,11243.742582859619,Looking At,0.0,6,Obstacle,2
719,11243.743353428466,Spawning,0.0,7,Obstacle,
720,11243.75802475415,Looking At,0.0,6,Obstacle,2
721,11243.78642898999,Looking At,0.0,6,Obstacle,2
722,11243.795683445556,Looking At,0.0,6,Obstacle,2
723,11243.814077915771,Looking At,0.0,6,Obstacle,2
724,11243.829359593017,Looking At,0.0,6,Obstacle,2
725,11243.845312656982,Looking At,0.0,6,Obstacle,2
726,11243.858603062255,Looking At,0.0,6,Obstacle,2
727,11243.882910313232,Looking At,0.0,6,Obstacle,2
728,11243.8913255354,Looking At,0.0,6,Obstacle,2
728,11243.913351597412,Looking At,0.0,6,Obstacle,2
729,11243.925489964111,Looking At,0.0,6,Obstacle,2
730,11243.940527500732,Looking At,0.0,6,Obstacle,2
731,11243.957052769287,Looking At,0.0,6,Obstacle,2
732,11243.96539169751,Looking At,0.0,6,Obstacle,2
733,11243.988310398681,Looking At,0.0,6,Obstacle,2
734,11244.001097263916,Looking At,0.0,6,Obstacle,2
734,11244.016630711181,Looking At,0.0,6,Obstacle,2
735,11244.028341831787,Looking At,0.0,6,Obstacle,2
736,11244.0450654646,Looking At,0.0,6,Obstacle,2
753,11244.291174473388,Looking At,0.0,7,Obstacle,2
753,11244.298056187255,Looking At,0.0,7,Obstacle,2
755,11244.340414585693,Looking At,0.0,7,Obstacle,2
756,11244.355978550537,Looking At,0.0,7,Obstacle,2
757,11244.363272251709,Looking At,0.0,7,Obstacle,2
758,11244.388792576416,Looking At,0.0,7,Obstacle,2
759,11244.39954239331,Looking At,0.0,7,Obstacle,2
760,11244.424353184326,Looking At,0.0,7,Obstacle,2
760,11244.434729160888,Looking At,0.0,7,Obstacle,2
761,11244.455984654052,Looking At,0.0,7,Obstacle,2
762,11244.470503391845,Looking At,0.0,7,Obstacle,2
763,11244.482992710693,Looking At,0.0,7,Obstacle,2
764,11244.496229710205,Looking At,0.0,7,Obstacle,2
765,11244.515326084716,Looking At,0.0,7,Obstacle,2
766,11244.527014317138,Looking At,0.0,7,Obstacle,2
767,11244.541609348877,Looking At,0.0,7,Obstacle,2
768,11244.556082310302,Looking At,0.0,7,Obstacle,2
769,11244.566229405029,Looking At,0.0,7,Obstacle,2
770,11244.589644016845,Looking At,0.0,7,Obstacle,2
771,11244.60120254956,Looking At,0.0,7,Obstacle,2
771,11244.611761631591,Looking At,0.0,7,Obstacle,2
772,11244.621367039306,Looking At,0.0,7,Obstacle,2
772,11244.631216587646,Looking At,0.0,7,Obstacle,2
773,11244.657492222412,Looking At,0.0,7,Obstacle,2
774,11244.672247471435,Looking At,0.0,7,Obstacle,2
776,11244.701376499755,Looking At,0.0,7,Obstacle,2
777,11244.721510471923,Looking At,0.0,7,Obstacle,2
779,11244.760733189209,Looking At,0.0,7,Obstacle,2
781,11244.789000095947,Looking At,0.0,7,Obstacle,2
781,11244.798140110595,Looking At,0.0,7,Obstacle,2
782,11244.81255966626,Looking At,0.0,7,Obstacle,2
783,11244.825789036377,Looking At,0.0,7,Obstacle,2
787,11244.892027439697,Looking At,0.0,7,Obstacle,2
788,11244.900793614013,Looking At,0.0,7,Obstacle,2
789,11244.92339951001,Looking At,0.0,7,Obstacle,2
797,11245.052313389404,Intercepted,0.0,7,Obstacle,
802,11245.155340733154,Looking At,0.0,7,Obstacle,2
803,11245.173040928466,Looking At,0.0,7,Obstacle,2
804,11245.182127537353,Looking At,0.0,7,Obstacle,2
805,11245.191267552002,Looking At,0.0,7,Obstacle,2
806,11245.210669102295,Looking At,0.0,7,Obstacle,2
807,11245.224524082763,Looking At,0.0,7,Obstacle,2
808,11245.2448411604,Looking At,0.0,7,Obstacle,2
809,11245.256994785888,Looking At,0.0,7,Obstacle,2
809,11245.257391514404,Spawning,0.0,8,Obstacle,
810,11245.265051426513,Looking At,0.0,7,Obstacle,2
811,11245.293386997802,Looking At,0.0,7,Obstacle,2
812,11245.31237656079,Looking At,0.0,7,Obstacle,2
812,11245.333853306396,Looking At,0.0,7,Obstacle,2
813,11245.349997105224,Looking At,0.0,7,Obstacle,2
814,11245.36650711499,Looking At,0.0,7,Obstacle,2
815,11245.386900486572,Looking At,0.0,7,Obstacle,2
862,11246.091299595459,Looking At,0.0,8,Obstacle,4
863,11246.116537632568,Looking At,0.0,8,Obstacle,4
865,11246.142889561279,Looking At,0.0,8,Obstacle,4
866,11246.161017002685,Looking At,0.0,8,Obstacle,4
868,11246.1876435896,Looking At,0.0,8,Obstacle,4
870,11246.226805271728,Looking At,0.0,8,Obstacle,4
871,11246.24940353833,Looking At,0.0,8,Obstacle,4
874,11246.270109715088,Looking At,0.0,8,Obstacle,4
874,11246.280745091064,Looking At,0.0,8,Obstacle,4
875,11246.289984287841,Looking At,0.0,8,Obstacle,4
